9.799000024795532227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.971999883651733398e-01,9.772999882698059082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.145000219345092773e-01,7.419000267982482910e-01,9.733999967575073242e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.612000048160552979e-01,6.741999983787536621e-01,8.382999897003173828e-01,9.653000235557556152e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999946355819702e-01,5.763999819755554199e-01,6.701999902725219727e-01,8.338000178337097168e-01,9.656999707221984863e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.847999930381774902e-01,4.092000126838684082e-01,4.611000120639801025e-01,6.208999752998352051e-01,8.889999985694885254e-01,9.745000004768371582e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.493000030517578125e-01,2.845000028610229492e-01,3.106000125408172607e-01,3.458999991416931152e-01,6.542999744415283203e-01,8.669000267982482910e-01,9.743999838829040527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.705999910831451416e-01,2.804999947547912598e-01,3.456000089645385742e-01,2.793999910354614258e-01,5.487999916076660156e-01,6.039000153541564941e-01,8.592000007629394531e-01,9.706000089645385742e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.840000092983245850e-01,2.748000025749206543e-01,3.127999901771545410e-01,2.551000118255615234e-01,4.352000057697296143e-01,5.080000162124633789e-01,6.898999810218811035e-01,8.687999844551086426e-01,9.664000272750854492e-01,0.000000000000000000e+00
2.648000121116638184e-01,2.311999946832656860e-01,2.671000063419342041e-01,2.500999867916107178e-01,3.345000147819519043e-01,3.323000073432922363e-01,4.641999900341033936e-01,6.381999850273132324e-01,8.349000215530395508e-01,9.672999978065490723e-01
