9.815000295639038086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.974999785423278809e-01,9.732000231742858887e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.968999922275543213e-01,8.547000288963317871e-01,9.696000218391418457e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.682999908924102783e-01,4.916000068187713623e-01,8.944000005722045898e-01,9.725999832153320312e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.989999949932098389e-01,3.695000112056732178e-01,6.173999905586242676e-01,8.791999816894531250e-01,9.742000102996826172e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.353000044822692871e-01,2.833999991416931152e-01,4.562999904155731201e-01,6.398000121116638184e-01,8.420000076293945312e-01,9.735000133514404297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.712999880313873291e-01,2.310999929904937744e-01,3.829999864101409912e-01,4.796000123023986816e-01,6.991999745368957520e-01,8.568999767303466797e-01,9.703000187873840332e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.743999958038330078e-01,2.576999962329864502e-01,2.935000061988830566e-01,3.264999985694885254e-01,5.741000175476074219e-01,7.599999904632568359e-01,8.195000290870666504e-01,9.721999764442443848e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.887000054121017456e-01,2.745999991893768311e-01,3.068000078201293945e-01,3.156000077724456787e-01,4.133000075817108154e-01,5.159999728202819824e-01,6.187999844551086426e-01,8.540999889373779297e-01,9.722999930381774902e-01,0.000000000000000000e+00
1.458999961614608765e-01,1.859000027179718018e-01,2.680000066757202148e-01,2.680000066757202148e-01,3.578999936580657959e-01,3.562999963760375977e-01,5.205000042915344238e-01,6.617000102996826172e-01,8.615999817848205566e-01,9.695000052452087402e-01
