9.787999987602233887e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.061999917030334473e-01,9.782999753952026367e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.384000182151794434e-01,8.701999783515930176e-01,9.740999937057495117e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.013000130653381348e-01,5.691000223159790039e-01,8.007000088691711426e-01,9.774000048637390137e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.736999988555908203e-01,2.743999958038330078e-01,5.112000107765197754e-01,8.636999726295471191e-01,9.733999967575073242e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.863999903202056885e-01,2.509000003337860107e-01,5.267000198364257812e-01,7.136999964714050293e-01,8.988999724388122559e-01,9.717000126838684082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.322999984025955200e-01,2.037000060081481934e-01,4.007999897003173828e-01,4.907000064849853516e-01,5.109999775886535645e-01,8.348000049591064453e-01,9.704999923706054688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.959999948740005493e-01,2.563000023365020752e-01,3.318000137805938721e-01,3.899999856948852539e-01,3.847000002861022949e-01,5.850999951362609863e-01,8.558999896049499512e-01,9.699000120162963867e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.923000067472457886e-01,1.916999965906143188e-01,2.434999942779541016e-01,3.406000137329101562e-01,3.345000147819519043e-01,4.625999927520751953e-01,6.359000205993652344e-01,7.975999712944030762e-01,9.696000218391418457e-01,0.000000000000000000e+00
1.374000012874603271e-01,2.104000002145767212e-01,2.511000037193298340e-01,2.599999904632568359e-01,2.538000047206878662e-01,3.576000034809112549e-01,3.898999989032745361e-01,6.126000285148620605e-01,8.177000284194946289e-01,9.685000181198120117e-01
